question,correct_answers,question_type
110 ± 20 - 16 ± 5 = ?<br>Use the ± symbol in your answer.,90 ± 20;90±20;9e1 ± 2e1;9e1±2e1,short_answer
6.0e3 ± 1.1e3 + 600 ± 200 = ?<br>Use the ± symbol in your answer.,6600 ± 1100;6600±1100;6.6e3 ± 1.1e3;6.6e3±1.1e3,short_answer
1.4 ± 0.6 ÷ 1.65 ± 0.06 = ?<br>Use the ± symbol in your answer.,0.8 ± 0.4;0.8±0.4;8e-1 ± 4e-1;8e-1±4e-1,short_answer
0.44 ± 0.13 - 0.24 ± 0.04 = ?<br>Use the ± symbol in your answer.,0.20 ± 0.14;0.20±0.14;2.0e-1 ± 1.4e-1;2.0e-1±1.4e-1,short_answer
900 ± 200 - 310 ± 1.0e2 = ?<br>Use the ± symbol in your answer.,600 ± 200;600±200;6e2 ± 2e2;6e2±2e2,short_answer
1.4e3 ± 6e2 ÷ 1.0e3 ± 400 = ?<br>Use the ± symbol in your answer.,1.4 ± 0.8;1.4±0.8;1.4e0 ± 8e-1;1.4e0±8e-1,short_answer
640 ± 130 - 2.1e3 ± 3e2 = ?<br>Use the ± symbol in your answer.,-1500 ± 300;-1500±300;-1.5e3 ± 3e2;-1.5e3±3e2,short_answer
2.4 ± 0.2 × 1.09 ± 0.02 = ?<br>Use the ± symbol in your answer.,2.6 ± 0.2;2.6±0.2;2.6e0 ± 2e-1;2.6e0±2e-1,short_answer
0.018 ± 0.002 - 0.11 ± 0.03 = ?<br>Use the ± symbol in your answer.,-0.09 ± 0.03;-0.09±0.03;-9e-2 ± 3e-2;-9e-2±3e-2,short_answer
4.6 ± 1.1 ÷ 18.6 ± 0.2 = ?<br>Use the ± symbol in your answer.,0.25 ± 0.06;0.25±0.06;2.5e-1 ± 6e-2;2.5e-1±6e-2,short_answer
107.4 ± 1.3 ÷ 230 ± 90 = ?<br>Use the ± symbol in your answer.,0.5 ± 0.2;0.5±0.2;5e-1 ± 2e-1;5e-1±2e-1,short_answer
3.5 ± 0.8 - 17 ± 4 = ?<br>Use the ± symbol in your answer.,-14 ± 4;-14±4;-1.4e1 ± 4e0;-1.4e1±4e0,short_answer
140 ± 60 × 45 ± 14 = ?<br>Use the ± symbol in your answer.,6000 ± 3000;6000±3000;6e3 ± 3e3;6e3±3e3,short_answer
22 ± 7 + 13.0 ± 1.4 = ?<br>Use the ± symbol in your answer.,35 ± 7;35±7;3.5e1 ± 7e0;3.5e1±7e0,short_answer
0.39 ± 0.04 ÷ 1.3 ± 0.6 = ?<br>Use the ± symbol in your answer.,0.30 ± 0.14;0.30±0.14;3.0e-1 ± 1.4e-1;3.0e-1±1.4e-1,short_answer
3.8e3 ± 1.4e3 - 570 ± 20 = ?<br>Use the ± symbol in your answer.,3200 ± 1400;3200±1400;3.2e3 ± 1.4e3;3.2e3±1.4e3,short_answer
2.6e3 ± 9e2 - 500 ± 200 = ?<br>Use the ± symbol in your answer.,2100 ± 900;2100±900;2.1e3 ± 9e2;2.1e3±9e2,short_answer
3e3 ± 2e3 ÷ 7e3 ± 2e3 = ?<br>Use the ± symbol in your answer.,0.4 ± 0.3;0.4±0.3;4e-1 ± 3e-1;4e-1±3e-1,short_answer
0.0120 ± 0.0014 - 0.04 ± 0.02 = ?<br>Use the ± symbol in your answer.,-0.03 ± 0.02;-0.03±0.02;-3e-2 ± 2e-2;-3e-2±2e-2,short_answer
1.64 ± 0.05 ÷ 1.17 ± 0.05 = ?<br>Use the ± symbol in your answer.,1.40 ± 0.07;1.40±0.07;1.40e0 ± 7e-2;1.40e0±7e-2,short_answer
3.0 ± 0.2 + 0.37 ± 0.03 = ?<br>Use the ± symbol in your answer.,3.4 ± 0.2;3.4±0.2;3.4e0 ± 2e-1;3.4e0±2e-1,short_answer
0.07 ± 0.02 + 0.008 ± 0.003 = ?<br>Use the ± symbol in your answer.,0.08 ± 0.02;0.08±0.02;8e-2 ± 2e-2;8e-2±2e-2,short_answer
57 ± 6 - 96 ± 10. = ?<br>Use the ± symbol in your answer.,-39 ± 12;-39±12;-3.9e1 ± 1.2e1;-3.9e1±1.2e1,short_answer
70 ± 20 ÷ 14.1 ± 0.5 = ?<br>Use the ± symbol in your answer.,5.0 ± 1.4;5.0±1.4;5.0e0 ± 1.4e0;5.0e0±1.4e0,short_answer
0.53 ± 0.04 × 1.4 ± 0.2 = ?<br>Use the ± symbol in your answer.,0.74 ± 0.12;0.74±0.12;7.4e-1 ± 1.2e-1;7.4e-1±1.2e-1,short_answer
2.8 ± 0.5 × 23 ± 3 = ?<br>Use the ± symbol in your answer.,64 ± 14;64±14;6.4e1 ± 1.4e1;6.4e1±1.4e1,short_answer
11 ± 3 + 23 ± 9 = ?<br>Use the ± symbol in your answer.,34 ± 9;34±9;3.4e1 ± 9e0;3.4e1±9e0,short_answer
0.14 ± 0.05 ÷ 0.12 ± 0.05 = ?<br>Use the ± symbol in your answer.,1.2 ± 0.6;1.2±0.6;1.2e0 ± 6e-1;1.2e0±6e-1,short_answer
0.6 ± 0.2 × 0.25 ± 0.08 = ?<br>Use the ± symbol in your answer.,0.15 ± 0.07;0.15±0.07;1.5e-1 ± 7e-2;1.5e-1±7e-2,short_answer
0.112 ± 0.012 × 0.93 ± 0.03 = ?<br>Use the ± symbol in your answer.,0.104 ± 0.012;0.104±0.012;1.04e-1 ± 1.2e-2;1.04e-1±1.2e-2,short_answer
1.36e3 ± 1.2e2 ÷ 370 ± 130 = ?<br>Use the ± symbol in your answer.,3.7 ± 1.3;3.7±1.3;3.7e0 ± 1.3e0;3.7e0±1.3e0,short_answer
0.202 ± 0.012 + 0.25 ± 0.11 = ?<br>Use the ± symbol in your answer.,0.45 ± 0.11;0.45±0.11;4.5e-1 ± 1.1e-1;4.5e-1±1.1e-1,short_answer
1.4 ± 0.3 × 0.25 ± 0.09 = ?<br>Use the ± symbol in your answer.,0.35 ± 0.15;0.35±0.15;3.5e-1 ± 1.5e-1;3.5e-1±1.5e-1,short_answer
460 ± 120 ÷ 490 ± 30 = ?<br>Use the ± symbol in your answer.,0.9 ± 0.3;0.9±0.3;9e-1 ± 3e-1;9e-1±3e-1,short_answer
0.10 ± 0.04 × 0.012 ± 0.006 = ?<br>Use the ± symbol in your answer.,0.0012 ± 0.0008;0.0012±0.0008;1.2e-3 ± 8e-4;1.2e-3±8e-4,short_answer
0.098 ± 0.012 - 0.18 ± 0.06 = ?<br>Use the ± symbol in your answer.,-0.08 ± 0.06;-0.08±0.06;-8e-2 ± 6e-2;-8e-2±6e-2,short_answer
0.012 ± 0.003 × 0.0062 ± 0.0004 = ?<br>Use the ± symbol in your answer.,0.00007 ± 0.00002;0.00007±0.00002;7e-5 ± 2e-5;7e-5±2e-5,short_answer
2.7e3 ± 8e2 × 9e3 ± 4e3 = ?<br>Use the ± symbol in your answer.,2.4e7 ± 1.3e7;2.4e7±1.3e7;2.4e7 ± 1.3e7;2.4e7±1.3e7,short_answer
1.9 ± 0.2 ÷ 0.29 ± 0.07 = ?<br>Use the ± symbol in your answer.,7 ± 2;7±2;7e0 ± 2e0;7e0±2e0,short_answer
0.7 ± 0.3 × 1.1 ± 0.3 = ?<br>Use the ± symbol in your answer.,0.8 ± 0.4;0.8±0.4;8e-1 ± 4e-1;8e-1±4e-1,short_answer
0.6 ± 0.2 × 4.8 ± 1.2 = ?<br>Use the ± symbol in your answer.,2.9 ± 1.2;2.9±1.2;2.9e0 ± 1.2e0;2.9e0±1.2e0,short_answer
0.022 ± 0.003 × 0.028 ± 0.002 = ?<br>Use the ± symbol in your answer.,0.00062 ± 0.00009;0.00062±0.00009;6.2e-4 ± 9e-5;6.2e-4±9e-5,short_answer
320 ± 120 × 43 ± 2 = ?<br>Use the ± symbol in your answer.,14000 ± 5000;14000±5000;1.4e4 ± 5e3;1.4e4±5e3,short_answer
0.10 ± 0.02 - 0.025 ± 0.008 = ?<br>Use the ± symbol in your answer.,0.08 ± 0.02;0.08±0.02;8e-2 ± 2e-2;8e-2±2e-2,short_answer
9 ± 2 + 34 ± 8 = ?<br>Use the ± symbol in your answer.,43 ± 8;43±8;4.3e1 ± 8e0;4.3e1±8e0,short_answer
0.4 ± 0.2 × 2.6 ± 0.9 = ?<br>Use the ± symbol in your answer.,1.0 ± 0.6;1.0±0.6;1.0e0 ± 6e-1;1.0e0±6e-1,short_answer
1.0e3 ± 500 ÷ 5.7e3 ± 8e2 = ?<br>Use the ± symbol in your answer.,0.18 ± 0.09;0.18±0.09;1.8e-1 ± 9e-2;1.8e-1±9e-2,short_answer
14 ± 3 - 1.6 ± 0.4 = ?<br>Use the ± symbol in your answer.,12 ± 3;12±3;1.2e1 ± 3e0;1.2e1±3e0,short_answer
3.8 ± 1.0 × 1.86 ± 0.03 = ?<br>Use the ± symbol in your answer.,7 ± 2;7±2;7e0 ± 2e0;7e0±2e0,short_answer
5.3e3 ± 2e2 - 2.1e3 ± 1.0e3 = ?<br>Use the ± symbol in your answer.,3200 ± 1.0e3;3200±1.0e3;3.2e3 ± 1.0e3;3.2e3±1.0e3,short_answer
50 ± 20 × 500 ± 200 = ?<br>Use the ± symbol in your answer.,25000 ± 14000;25000±14000;2.5e4 ± 1.4e4;2.5e4±1.4e4,short_answer
7e3 ± 2e3 + 5e3 ± 2e3 = ?<br>Use the ± symbol in your answer.,12000 ± 3000;12000±3000;1.2e4 ± 3e3;1.2e4±3e3,short_answer
49.9 ± 0.6 × 447 ± 6 = ?<br>Use the ± symbol in your answer.,22300 ± 400;22300±400;2.23e4 ± 4e2;2.23e4±4e2,short_answer
23 ± 11 × 3.2 ± 0.4 = ?<br>Use the ± symbol in your answer.,70 ± 40;70±40;7e1 ± 4e1;7e1±4e1,short_answer
0.021 ± 0.002 + 0.07 ± 0.02 = ?<br>Use the ± symbol in your answer.,0.09 ± 0.02;0.09±0.02;9e-2 ± 2e-2;9e-2±2e-2,short_answer
1.7 ± 0.7 - 1.6 ± 0.5 = ?<br>Use the ± symbol in your answer.,0.1 ± 0.9;0.1±0.9;1e-1 ± 9e-1;1e-1±9e-1,short_answer
0.44 ± 0.14 ÷ 0.09 ± 0.03 = ?<br>Use the ± symbol in your answer.,5 ± 2;5±2;5e0 ± 2e0;5e0±2e0,short_answer
0.46 ± 0.09 ÷ 0.09 ± 0.04 = ?<br>Use the ± symbol in your answer.,5 ± 2;5±2;5e0 ± 2e0;5e0±2e0,short_answer
0.29 ± 0.08 ÷ 0.064 ± 0.012 = ?<br>Use the ± symbol in your answer.,5 ± 2;5±2;5e0 ± 2e0;5e0±2e0,short_answer
0.026 ± 0.004 × 0.17 ± 0.06 = ?<br>Use the ± symbol in your answer.,0.004 ± 0.002;0.004±0.002;4e-3 ± 2e-3;4e-3±2e-3,short_answer
6.2 ± 0.8 - 3.3 ± 0.9 = ?<br>Use the ± symbol in your answer.,2.9 ± 1.2;2.9±1.2;2.9e0 ± 1.2e0;2.9e0±1.2e0,short_answer
2.3 ± 0.6 ÷ 0.25 ± 0.10 = ?<br>Use the ± symbol in your answer.,9 ± 4;9±4;9e0 ± 4e0;9e0±4e0,short_answer
120 ± 60 - 50 ± 20 = ?<br>Use the ± symbol in your answer.,70 ± 60;70±60;7e1 ± 6e1;7e1±6e1,short_answer
0.09 ± 0.02 + 0.058 ± 0.002 = ?<br>Use the ± symbol in your answer.,0.15 ± 0.02;0.15±0.02;1.5e-1 ± 2e-2;1.5e-1±2e-2,short_answer
0.9 ± 0.2 × 0.58 ± 0.05 = ?<br>Use the ± symbol in your answer.,0.52 ± 0.12;0.52±0.12;5.2e-1 ± 1.2e-1;5.2e-1±1.2e-1,short_answer
450 ± 130 - 290 ± 70 = ?<br>Use the ± symbol in your answer.,160 ± 150;160±150;1.6e2 ± 1.5e2;1.6e2±1.5e2,short_answer
0.016 ± 0.005 + 0.117 ± 0.011 = ?<br>Use the ± symbol in your answer.,0.133 ± 0.012;0.133±0.012;1.33e-1 ± 1.2e-2;1.33e-1±1.2e-2,short_answer
0.014 ± 0.003 + 0.009 ± 0.004 = ?<br>Use the ± symbol in your answer.,0.023 ± 0.005;0.023±0.005;2.3e-2 ± 5e-3;2.3e-2±5e-3,short_answer
13.9 ± 1.1 × 90 ± 20 = ?<br>Use the ± symbol in your answer.,1300 ± 300;1300±300;1.3e3 ± 3e2;1.3e3±3e2,short_answer
21 ± 10. - 11 ± 3 = ?<br>Use the ± symbol in your answer.,10. ± 10.;10.±10.;1.0e1 ± 1.0e1;1.0e1±1.0e1,short_answer
1.3 ± 0.2 + 1.4 ± 0.4 = ?<br>Use the ± symbol in your answer.,2.7 ± 0.4;2.7±0.4;2.7e0 ± 4e-1;2.7e0±4e-1,short_answer
0.05 ± 0.02 ÷ 0.013 ± 0.006 = ?<br>Use the ± symbol in your answer.,4 ± 2;4±2;4e0 ± 2e0;4e0±2e0,short_answer
9e3 ± 2e3 - 5.8e3 ± 7e2 = ?<br>Use the ± symbol in your answer.,3000 ± 2000;3000±2000;3e3 ± 2e3;3e3±2e3,short_answer
1.00e3 ± 20 × 2.3e3 ± 3e2 = ?<br>Use the ± symbol in your answer.,2.3e6 ± 300000;2.3e6±300000;2.3e6 ± 3e5;2.3e6±3e5,short_answer
0.017 ± 0.002 ÷ 0.16 ± 0.03 = ?<br>Use the ± symbol in your answer.,0.11 ± 0.02;0.11±0.02;1.1e-1 ± 2e-2;1.1e-1±2e-2,short_answer
2.8e3 ± 7e2 ÷ 4.3e3 ± 5e2 = ?<br>Use the ± symbol in your answer.,0.7 ± 0.2;0.7±0.2;7e-1 ± 2e-1;7e-1±2e-1,short_answer
2.9 ± 0.2 × 19 ± 4 = ?<br>Use the ± symbol in your answer.,55 ± 12;55±12;5.5e1 ± 1.2e1;5.5e1±1.2e1,short_answer
3.9e3 ± 8e2 + 3.8e4 ± 7e3 = ?<br>Use the ± symbol in your answer.,42000 ± 7000;42000±7000;4.2e4 ± 7e3;4.2e4±7e3,short_answer
6e3 ± 3e3 × 750 ± 80 = ?<br>Use the ± symbol in your answer.,5e6 ± 2e6;5e6±2e6;5e6 ± 2e6;5e6±2e6,short_answer
3.0e3 ± 1.0e3 + 390 ± 60 = ?<br>Use the ± symbol in your answer.,3400 ± 1.0e3;3400±1.0e3;3.4e3 ± 1.0e3;3.4e3±1.0e3,short_answer
8.39e3 ± 1.2e2 × 6.6e3 ± 1.4e3 = ?<br>Use the ± symbol in your answer.,5.5e7 ± 1.2e7;5.5e7±1.2e7;5.5e7 ± 1.2e7;5.5e7±1.2e7,short_answer
5.6 ± 1.1 × 1.6 ± 0.4 = ?<br>Use the ± symbol in your answer.,9 ± 3;9±3;9e0 ± 3e0;9e0±3e0,short_answer
3.1e3 ± 3e2 × 4.68e3 ± 9e1 = ?<br>Use the ± symbol in your answer.,1.45e7 ± 1.4e6;1.45e7±1.4e6;1.45e7 ± 1.4e6;1.45e7±1.4e6,short_answer
0.30 ± 0.02 + 1.0 ± 0.2 = ?<br>Use the ± symbol in your answer.,1.3 ± 0.2;1.3±0.2;1.3e0 ± 2e-1;1.3e0±2e-1,short_answer
0.011 ± 0.006 ÷ 0.033 ± 0.014 = ?<br>Use the ± symbol in your answer.,0.3 ± 0.2;0.3±0.2;3e-1 ± 2e-1;3e-1±2e-1,short_answer
0.14 ± 0.02 ÷ 0.39 ± 0.13 = ?<br>Use the ± symbol in your answer.,0.36 ± 0.13;0.36±0.13;3.6e-1 ± 1.3e-1;3.6e-1±1.3e-1,short_answer
5e3 ± 2e3 - 3.0e4 ± 1.4e4 = ?<br>Use the ± symbol in your answer.,-25000 ± 14000;-25000±14000;-2.5e4 ± 1.4e4;-2.5e4±1.4e4,short_answer
120 ± 50 ÷ 1.2e3 ± 4e2 = ?<br>Use the ± symbol in your answer.,0.10 ± 0.05;0.10±0.05;1.0e-1 ± 5e-2;1.0e-1±5e-2,short_answer
1.1e3 ± 2e2 + 1.3e3 ± 6e2 = ?<br>Use the ± symbol in your answer.,2400 ± 600;2400±600;2.4e3 ± 6e2;2.4e3±6e2,short_answer
4.8e3 ± 1.3e3 - 4.1e3 ± 1.4e3 = ?<br>Use the ± symbol in your answer.,1000 ± 2000;1000±2000;1e3 ± 2e3;1e3±2e3,short_answer
0.13 ± 0.02 ÷ 0.053 ± 0.008 = ?<br>Use the ± symbol in your answer.,2.5 ± 0.5;2.5±0.5;2.5e0 ± 5e-1;2.5e0±5e-1,short_answer
20. ± 9 + 22 ± 9 = ?<br>Use the ± symbol in your answer.,42 ± 13;42±13;4.2e1 ± 1.3e1;4.2e1±1.3e1,short_answer
140 ± 40 × 130 ± 20 = ?<br>Use the ± symbol in your answer.,18000 ± 6000;18000±6000;1.8e4 ± 6e3;1.8e4±6e3,short_answer
0.30 ± 0.02 + 1.51 ± 0.08 = ?<br>Use the ± symbol in your answer.,1.81 ± 0.08;1.81±0.08;1.81e0 ± 8e-2;1.81e0±8e-2,short_answer
0.8 ± 0.3 ÷ 0.48 ± 0.13 = ?<br>Use the ± symbol in your answer.,1.7 ± 0.8;1.7±0.8;1.7e0 ± 8e-1;1.7e0±8e-1,short_answer
1.2 ± 0.4 + 2.3 ± 0.5 = ?<br>Use the ± symbol in your answer.,3.5 ± 0.6;3.5±0.6;3.5e0 ± 6e-1;3.5e0±6e-1,short_answer
21 ± 7 ÷ 151 ± 3 = ?<br>Use the ± symbol in your answer.,0.14 ± 0.05;0.14±0.05;1.4e-1 ± 5e-2;1.4e-1±5e-2,short_answer
5e3 ± 2e3 ÷ 2.6e3 ± 8e2 = ?<br>Use the ± symbol in your answer.,1.9 ± 1.0;1.9±1.0;1.9e0 ± 1.0e0;1.9e0±1.0e0,short_answer
3.6 ± 0.6 - 12 ± 4 = ?<br>Use the ± symbol in your answer.,-8 ± 4;-8±4;-8e0 ± 4e0;-8e0±4e0,short_answer
1.0e4 ± 4e3 - 5.1e4 ± 1.0e4 = ?<br>Use the ± symbol in your answer.,-41000 ± 11000;-41000±11000;-4.1e4 ± 1.1e4;-4.1e4±1.1e4,short_answer
290 ± 20 - 120 ± 20 = ?<br>Use the ± symbol in your answer.,170 ± 30;170±30;1.7e2 ± 3e1;1.7e2±3e1,short_answer
3.0e2 ± 40 - 164 ± 12 = ?<br>Use the ± symbol in your answer.,140 ± 40;140±40;1.4e2 ± 4e1;1.4e2±4e1,short_answer
120. ± 10. ÷ 130 ± 60 = ?<br>Use the ± symbol in your answer.,0.9 ± 0.4;0.9±0.4;9e-1 ± 4e-1;9e-1±4e-1,short_answer
0.6 ± 0.2 × 0.7 ± 0.3 = ?<br>Use the ± symbol in your answer.,0.4 ± 0.2;0.4±0.2;4e-1 ± 2e-1;4e-1±2e-1,short_answer
273 ± 6 - 2.7e3 ± 6e2 = ?<br>Use the ± symbol in your answer.,-2400 ± 600;-2400±600;-2.4e3 ± 6e2;-2.4e3±6e2,short_answer
80 ± 30 - 39 ± 2 = ?<br>Use the ± symbol in your answer.,40 ± 30;40±30;4e1 ± 3e1;4e1±3e1,short_answer
0.45 ± 0.13 + 1.1 ± 0.2 = ?<br>Use the ± symbol in your answer.,1.6 ± 0.2;1.6±0.2;1.6e0 ± 2e-1;1.6e0±2e-1,short_answer
2.3 ± 0.7 + 1.0 ± 0.4 = ?<br>Use the ± symbol in your answer.,3.3 ± 0.8;3.3±0.8;3.3e0 ± 8e-1;3.3e0±8e-1,short_answer
0.044 ± 0.008 ÷ 0.20 ± 0.04 = ?<br>Use the ± symbol in your answer.,0.22 ± 0.06;0.22±0.06;2.2e-1 ± 6e-2;2.2e-1±6e-2,short_answer
3.8e3 ± 1.2e3 ÷ 3.5e4 ± 1.2e4 = ?<br>Use the ± symbol in your answer.,0.11 ± 0.05;0.11±0.05;1.1e-1 ± 5e-2;1.1e-1±5e-2,short_answer
0.156 ± 0.014 × 0.0171 ± 0.0007 = ?<br>Use the ± symbol in your answer.,0.0027 ± 0.0003;0.0027±0.0003;2.7e-3 ± 3e-4;2.7e-3±3e-4,short_answer
50 ± 20 - 70 ± 20 = ?<br>Use the ± symbol in your answer.,-20 ± 30;-20±30;-2e1 ± 3e1;-2e1±3e1,short_answer
6 ± 3 ÷ 10.5 ± 1.0 = ?<br>Use the ± symbol in your answer.,0.6 ± 0.3;0.6±0.3;6e-1 ± 3e-1;6e-1±3e-1,short_answer
0.8 ± 0.2 + 1.0 ± 0.4 = ?<br>Use the ± symbol in your answer.,1.8 ± 0.4;1.8±0.4;1.8e0 ± 4e-1;1.8e0±4e-1,short_answer
1.5e3 ± 2e2 ÷ 1.24e4 ± 1.3e3 = ?<br>Use the ± symbol in your answer.,0.12 ± 0.02;0.12±0.02;1.2e-1 ± 2e-2;1.2e-1±2e-2,short_answer
700 ± 200 × 5.4e3 ± 1.4e3 = ?<br>Use the ± symbol in your answer.,3.8e6 ± 1.5e6;3.8e6±1.5e6;3.8e6 ± 1.5e6;3.8e6±1.5e6,short_answer
2.4 ± 1.0 × 6 ± 3 = ?<br>Use the ± symbol in your answer.,14 ± 9;14±9;1.4e1 ± 9e0;1.4e1±9e0,short_answer
2.2e3 ± 9e2 × 4e3 ± 2e3 = ?<br>Use the ± symbol in your answer.,9e6 ± 6e6;9e6±6e6;9e6 ± 6e6;9e6±6e6,short_answer
19 ± 7 + 2.8 ± 1.1 = ?<br>Use the ± symbol in your answer.,22 ± 7;22±7;2.2e1 ± 7e0;2.2e1±7e0,short_answer
0.013 ± 0.004 × 0.0028 ± 0.0014 = ?<br>Use the ± symbol in your answer.,0.00004 ± 0.00002;0.00004±0.00002;4e-5 ± 2e-5;4e-5±2e-5,short_answer
2.5e3 ± 2e2 ÷ 2.2e4 ± 8e3 = ?<br>Use the ± symbol in your answer.,0.11 ± 0.04;0.11±0.04;1.1e-1 ± 4e-2;1.1e-1±4e-2,short_answer
1.9e3 ± 7e2 + 428 ± 6 = ?<br>Use the ± symbol in your answer.,2300 ± 700;2300±700;2.3e3 ± 7e2;2.3e3±7e2,short_answer
25 ± 5 × 180 ± 40 = ?<br>Use the ± symbol in your answer.,4500 ± 1300;4500±1300;4.5e3 ± 1.3e3;4.5e3±1.3e3,short_answer
70 ± 20 - 500 ± 200 = ?<br>Use the ± symbol in your answer.,-400 ± 200;-400±200;-4e2 ± 2e2;-4e2±2e2,short_answer
190 ± 40 × 22.9 ± 1.4 = ?<br>Use the ± symbol in your answer.,4400 ± 1.0e3;4400±1.0e3;4.4e3 ± 1.0e3;4.4e3±1.0e3,short_answer
800 ± 400 - 900 ± 400 = ?<br>Use the ± symbol in your answer.,-100 ± 600;-100±600;-1e2 ± 6e2;-1e2±6e2,short_answer
139 ± 7 × 14 ± 5 = ?<br>Use the ± symbol in your answer.,1900 ± 700;1900±700;1.9e3 ± 7e2;1.9e3±7e2,short_answer
18 ± 7 × 2.7 ± 0.8 = ?<br>Use the ± symbol in your answer.,50 ± 20;50±20;5e1 ± 2e1;5e1±2e1,short_answer
2.6e3 ± 4e2 × 1.0e4 ± 3e3 = ?<br>Use the ± symbol in your answer.,2.6e7 ± 9e6;2.6e7±9e6;2.6e7 ± 9e6;2.6e7±9e6,short_answer
0.015 ± 0.005 × 0.0021 ± 0.0009 = ?<br>Use the ± symbol in your answer.,0.00003 ± 0.00002;0.00003±0.00002;3e-5 ± 2e-5;3e-5±2e-5,short_answer
7e3 ± 2e3 - 1.9e4 ± 3e3 = ?<br>Use the ± symbol in your answer.,-12000 ± 4000;-12000±4000;-1.2e4 ± 4e3;-1.2e4±4e3,short_answer
490 ± 70 ÷ 1.5e3 ± 3e2 = ?<br>Use the ± symbol in your answer.,0.33 ± 0.08;0.33±0.08;3.3e-1 ± 8e-2;3.3e-1±8e-2,short_answer
0.11 ± 0.05 ÷ 0.7 ± 0.2 = ?<br>Use the ± symbol in your answer.,0.16 ± 0.08;0.16±0.08;1.6e-1 ± 8e-2;1.6e-1±8e-2,short_answer
2.5 ± 0.3 + 5 ± 2 = ?<br>Use the ± symbol in your answer.,8 ± 2;8±2;8e0 ± 2e0;8e0±2e0,short_answer
2.2e3 ± 3e2 ÷ 600 ± 300 = ?<br>Use the ± symbol in your answer.,4 ± 2;4±2;4e0 ± 2e0;4e0±2e0,short_answer
0.025 ± 0.008 - 0.104 ± 0.011 = ?<br>Use the ± symbol in your answer.,-0.079 ± 0.014;-0.079±0.014;-7.9e-2 ± 1.4e-2;-7.9e-2±1.4e-2,short_answer
690 ± 60 - 3.0e3 ± 3e2 = ?<br>Use the ± symbol in your answer.,-2300 ± 300;-2300±300;-2.3e3 ± 3e2;-2.3e3±3e2,short_answer
0.025 ± 0.002 + 0.18 ± 0.05 = ?<br>Use the ± symbol in your answer.,0.21 ± 0.05;0.21±0.05;2.1e-1 ± 5e-2;2.1e-1±5e-2,short_answer
1.41e3 ± 7e1 ÷ 500 ± 200 = ?<br>Use the ± symbol in your answer.,2.8 ± 1.1;2.8±1.1;2.8e0 ± 1.1e0;2.8e0±1.1e0,short_answer
2.3e3 ± 6e2 ÷ 360 ± 90 = ?<br>Use the ± symbol in your answer.,6 ± 2;6±2;6e0 ± 2e0;6e0±2e0,short_answer
3.4e3 ± 3e2 × 5e3 ± 2e3 = ?<br>Use the ± symbol in your answer.,1.7e7 ± 7e6;1.7e7±7e6;1.7e7 ± 7e6;1.7e7±7e6,short_answer
0.050 ± 0.014 × 0.255 ± 0.006 = ?<br>Use the ± symbol in your answer.,0.013 ± 0.004;0.013±0.004;1.3e-2 ± 4e-3;1.3e-2±4e-3,short_answer
0.089 ± 0.012 ÷ 0.013 ± 0.003 = ?<br>Use the ± symbol in your answer.,7 ± 2;7±2;7e0 ± 2e0;7e0±2e0,short_answer
0.077 ± 0.010 × 0.044 ± 0.002 = ?<br>Use the ± symbol in your answer.,0.0034 ± 0.0005;0.0034±0.0005;3.4e-3 ± 5e-4;3.4e-3±5e-4,short_answer
0.024 ± 0.011 - 0.11 ± 0.05 = ?<br>Use the ± symbol in your answer.,-0.09 ± 0.05;-0.09±0.05;-9e-2 ± 5e-2;-9e-2±5e-2,short_answer
900 ± 300 - 97 ± 7 = ?<br>Use the ± symbol in your answer.,800 ± 300;800±300;8e2 ± 3e2;8e2±3e2,short_answer
1.1 ± 0.4 × 1.7 ± 0.2 = ?<br>Use the ± symbol in your answer.,1.9 ± 0.7;1.9±0.7;1.9e0 ± 7e-1;1.9e0±7e-1,short_answer
70 ± 30 - 13.5 ± 0.6 = ?<br>Use the ± symbol in your answer.,60 ± 30;60±30;6e1 ± 3e1;6e1±3e1,short_answer
2.1 ± 0.4 - 5 ± 2 = ?<br>Use the ± symbol in your answer.,-3 ± 2;-3±2;-3e0 ± 2e0;-3e0±2e0,short_answer
1.1e3 ± 3e2 + 8e3 ± 2e3 = ?<br>Use the ± symbol in your answer.,9000 ± 2000;9000±2000;9e3 ± 2e3;9e3±2e3,short_answer
0.06 ± 0.03 × 0.0095 ± 0.0006 = ?<br>Use the ± symbol in your answer.,0.0006 ± 0.0003;0.0006±0.0003;6e-4 ± 3e-4;6e-4±3e-4,short_answer
500 ± 200 × 190 ± 50 = ?<br>Use the ± symbol in your answer.,1.0e5 ± 50000;1.0e5±50000;1.0e5 ± 5e4;1.0e5±5e4,short_answer
0.26 ± 0.03 × 0.27 ± 0.14 = ?<br>Use the ± symbol in your answer.,0.07 ± 0.04;0.07±0.04;7e-2 ± 4e-2;7e-2±4e-2,short_answer
0.59 ± 0.09 - 0.20 ± 0.06 = ?<br>Use the ± symbol in your answer.,0.39 ± 0.11;0.39±0.11;3.9e-1 ± 1.1e-1;3.9e-1±1.1e-1,short_answer
8.6 ± 1.4 ÷ 70 ± 20 = ?<br>Use the ± symbol in your answer.,0.12 ± 0.04;0.12±0.04;1.2e-1 ± 4e-2;1.2e-1±4e-2,short_answer
