question,correct_answers,question_type
"Calculate the 95 % confidence interval for the following measurement.<br>0.24 ± 0.03 M, n = 15<br>Use the ± symbol in your answer.",0.24 ± 0.02;0.24±0.02;2.4e-1 ± 2e-2;2.4e-1±2e-2,short_answer
"Is the value 0.20 bar in the 99.9 % confidence interval for the following measurement?<br>0.23 ± 0.09 bar, n = 120",No;no;N;n,short_answer
"Calculate the 99 % confidence interval for the following measurement.<br>11 ± 3 bar, n = 10<br>Use the ± symbol in your answer.",11 ± 3;11±3;1.1e1 ± 3e0;1.1e1±3e0,short_answer
"Is the value 178 Torr in the 50 % confidence interval for the following measurement?<br>180. ± 12 Torr, n = 30",No;no;N;n,short_answer
"Is the value 9 Pa in the 95 % confidence interval for the following measurement?<br>8.2 ± 1.7 Pa, n = 25",No;no;N;n,short_answer
"Is the value 99 mbar in the 95 % confidence interval for the following measurement?<br>90. ± 12 mbar, n = 15",No;no;N;n,short_answer
"Calculate the 95 % confidence interval for the following measurement.<br>6.6 ± 0.5 ms, n = 120<br>Use the ± symbol in your answer.",6.60 ± 0.09;6.60±0.09;6.60e0 ± 9e-2;6.60e0±9e-2,short_answer
"Calculate the 50 % confidence interval for the following measurement.<br>0.18 ± 0.04 s, n = 60<br>Use the ± symbol in your answer.",0.180 ± 0.004;0.180±0.004;1.80e-1 ± 4e-3;1.80e-1±4e-3,short_answer
"Is the value 0.7 mol in the 95 % confidence interval for the following measurement?<br>0.6 ± 0.2 mol, n = 8",Yes;yes;Y;y,short_answer
"Is the value 1.1e4 kV in the 99.9 % confidence interval for the following measurement?<br>8.5e3 ± 1.2e3 kV, n = 8",No;no;N;n,short_answer
"Does the following measurement agree with the known value of 31 bar at the 95 % confidence level?<br>28 ± 5 bar, n = 20",No;no;N;n,short_answer
"Calculate the 50 % confidence interval for the following measurement.<br>840 ± 130 J, n = 60<br>Use the ± symbol in your answer.",840. ± 11;840.±11;8.40e2 ± 1.1e1;8.40e2±1.1e1,short_answer
"Calculate the 99 % confidence interval for the following measurement.<br>2.4 ± 0.6 km, n = 40<br>Use the ± symbol in your answer.",2.4 ± 0.3;2.4±0.3;2.4e0 ± 3e-1;2.4e0±3e-1,short_answer
"Calculate the 99 % confidence interval for the following measurement.<br>58 ± 8 mM, n = 10<br>Use the ± symbol in your answer.",58 ± 8;58±8;5.8e1 ± 8e0;5.8e1±8e0,short_answer
"Does the following measurement agree with the known value of 0.27 ns at the 95 % confidence level?<br>0.17 ± 0.05 ns, n = 3",Yes;yes;Y;y,short_answer
"Is the value 300 kcal in the 95 % confidence interval for the following measurement?<br>500 ± 200 kcal, n = 9",No;no;N;n,short_answer
"Is the value 0.026 ns in the 99.9 % confidence interval for the following measurement?<br>0.020 ± 0.007 ns, n = 30",No;no;N;n,short_answer
"Is the value 600 ms in the 99.9 % confidence interval for the following measurement?<br>2.1e3 ± 7e2 ms, n = 9",No;no;N;n,short_answer
"Does the following measurement agree with the known value of 16 K at the 50 % confidence level?<br>17 ± 5 K, n = 10",Yes;yes;Y;y,short_answer
"Calculate the 99.9 % confidence interval for the following measurement.<br>70 ± 30 N, n = 5<br>Use the ± symbol in your answer.",70 ± 120;70±120;7e1 ± 1.2e2;7e1±1.2e2,short_answer
"Calculate the 90 % confidence interval for the following measurement.<br>0.023 ± 0.011 V, n = 4<br>Use the ± symbol in your answer.",0.023 ± 0.013;0.023±0.013;2.3e-2 ± 1.3e-2;2.3e-2±1.3e-2,short_answer
"Calculate the 50 % confidence interval for the following measurement.<br>220 ± 90 Pa, n = 5<br>Use the ± symbol in your answer.",220 ± 30;220±30;2.2e2 ± 3e1;2.2e2±3e1,short_answer
"Is the value 0.13 W in the 95 % confidence interval for the following measurement?<br>0.16 ± 0.05 W, n = 5",Yes;yes;Y;y,short_answer
"Is the value 23 mmHg in the 90 % confidence interval for the following measurement?<br>25 ± 3 mmHg, n = 9",No;no;N;n,short_answer
"Calculate the 99.9 % confidence interval for the following measurement.<br>0.07 ± 0.02 ns, n = 8<br>Use the ± symbol in your answer.",0.07 ± 0.04;0.07±0.04;7e-2 ± 4e-2;7e-2±4e-2,short_answer
"Calculate the 50 % confidence interval for the following measurement.<br>1.4 ± 0.4 s, n = 6<br>Use the ± symbol in your answer.",1.40 ± 0.12;1.40±0.12;1.40e0 ± 1.2e-1;1.40e0±1.2e-1,short_answer
"Does the following measurement agree with the known value of 120 s at the 90 % confidence level?<br>120 ± 20 s, n = 40",Yes;yes;Y;y,short_answer
"Calculate the 50 % confidence interval for the following measurement.<br>6 ± 3 bar, n = 30<br>Use the ± symbol in your answer.",6.0 ± 0.4;6.0±0.4;6.0e0 ± 4e-1;6.0e0±4e-1,short_answer
"Does the following measurement agree with the known value of 1.2 M at the 99 % confidence level?<br>1.4 ± 0.5 M, n = 20",Yes;yes;Y;y,short_answer
"Calculate the 90 % confidence interval for the following measurement.<br>4.0 ± 0.8 kg, n = 120<br>Use the ± symbol in your answer.",4.00 ± 0.12;4.00±0.12;4.00e0 ± 1.2e-1;4.00e0±1.2e-1,short_answer
"Does the following measurement agree with the known value of 28.1 ns at the 95 % confidence level?<br>27.1 ± 1.3 ns, n = 5",Yes;yes;Y;y,short_answer
"Does the following measurement agree with the known value of 0.710 kcal at the 99.9 % confidence level?<br>0.715 ± 0.017 kcal, n = 60",Yes;yes;Y;y,short_answer
"Calculate the 90 % confidence interval for the following measurement.<br>0.15 ± 0.05 h, n = 10<br>Use the ± symbol in your answer.",0.15 ± 0.03;0.15±0.03;1.5e-1 ± 3e-2;1.5e-1±3e-2,short_answer
"Calculate the 50 % confidence interval for the following measurement.<br>20. ± 6 g, n = 15<br>Use the ± symbol in your answer.",20.0 ± 1.1;20.0±1.1;2.00e1 ± 1.1e0;2.00e1±1.1e0,short_answer
"Calculate the 99.9 % confidence interval for the following measurement.<br>0.44 ± 0.12 kJ, n = 3<br>Use the ± symbol in your answer.",0. ± 2;0.±2;0e0 ± 2e0;0e0±2e0,short_answer
"Does the following measurement agree with the known value of 19 kV at the 99.9 % confidence level?<br>14.4 ± 1.2 kV, n = 5",Yes;yes;Y;y,short_answer
"Calculate the 99 % confidence interval for the following measurement.<br>1.82e3 ± 1.6e2 m, n = 4<br>Use the ± symbol in your answer.",1800 ± 500;1800±500;1.8e3 ± 5e2;1.8e3±5e2,short_answer
"Does the following measurement agree with the known value of 0.0149 cal at the 95 % confidence level?<br>0.0155 ± 0.0009 cal, n = 8",Yes;yes;Y;y,short_answer
"Does the following measurement agree with the known value of 0e0 s at the 99 % confidence level?<br>22 ± 8 s, n = 5",No;no;N;n,short_answer
"Calculate the 90 % confidence interval for the following measurement.<br>9.4e3 ± 1.1e3 Torr, n = 4<br>Use the ± symbol in your answer.",9400 ± 1300;9400±1300;9.4e3 ± 1.3e3;9.4e3±1.3e3,short_answer
"Is the value 15 m in the 90 % confidence interval for the following measurement?<br>14 ± 3 m, n = 30",No;no;N;n,short_answer
"Calculate the 99.9 % confidence interval for the following measurement.<br>8.9e3 ± 1.1e3 g, n = 15<br>Use the ± symbol in your answer.",8900 ± 1200;8900±1200;8.9e3 ± 1.2e3;8.9e3±1.2e3,short_answer
"Calculate the 50 % confidence interval for the following measurement.<br>1.94e3 ± 1.8e2 kPa, n = 8<br>Use the ± symbol in your answer.",1940 ± 50;1940±50;1.94e3 ± 5e1;1.94e3±5e1,short_answer
"Calculate the 99 % confidence interval for the following measurement.<br>900 ± 400 Torr, n = 15<br>Use the ± symbol in your answer.",900 ± 300;900±300;9e2 ± 3e2;9e2±3e2,short_answer
"Does the following measurement agree with the known value of 1.0e3 g at the 99.9 % confidence level?<br>1.1e3 ± 3e2 g, n = 60",Yes;yes;Y;y,short_answer
"Is the value 60 Hz in the 90 % confidence interval for the following measurement?<br>60 ± 30 Hz, n = 120",Yes;yes;Y;y,short_answer
"Is the value 55 cal in the 95 % confidence interval for the following measurement?<br>64 ± 9 cal, n = 7",No;no;N;n,short_answer
"Calculate the 90 % confidence interval for the following measurement.<br>5.4e3 ± 1.2e3 km, n = 6<br>Use the ± symbol in your answer.",5400 ± 1.0e3;5400±1.0e3;5.4e3 ± 1.0e3;5.4e3±1.0e3,short_answer
"Calculate the 95 % confidence interval for the following measurement.<br>6.1 ± 0.4 s, n = 25<br>Use the ± symbol in your answer.",6.1 ± 0.2;6.1±0.2;6.1e0 ± 2e-1;6.1e0±2e-1,short_answer
"Calculate the 50 % confidence interval for the following measurement.<br>530 ± 190 M, n = 20<br>Use the ± symbol in your answer.",530 ± 30;530±30;5.3e2 ± 3e1;5.3e2±3e1,short_answer
"Calculate the 90 % confidence interval for the following measurement.<br>7.3e3 ± 1.0e3 bar, n = 60<br>Use the ± symbol in your answer.",7300 ± 200;7300±200;7.3e3 ± 2e2;7.3e3±2e2,short_answer
"Does the following measurement agree with the known value of 5.9 ns at the 95 % confidence level?<br>5.8 ± 0.7 ns, n = 40",Yes;yes;Y;y,short_answer
"Calculate the 99 % confidence interval for the following measurement.<br>1.3e3 ± 3e2 mA, n = 60<br>Use the ± symbol in your answer.",1.30e3 ± 1.0e2;1.30e3±1.0e2;1.30e3 ± 1.0e2;1.30e3±1.0e2,short_answer
"Calculate the 99 % confidence interval for the following measurement.<br>0.015 ± 0.003 ns, n = 120<br>Use the ± symbol in your answer.",0.0150 ± 0.0007;0.0150±0.0007;1.50e-2 ± 7e-4;1.50e-2±7e-4,short_answer
"Calculate the 50 % confidence interval for the following measurement.<br>0.6 ± 0.2 J, n = 8<br>Use the ± symbol in your answer.",0.60 ± 0.05;0.60±0.05;6.0e-1 ± 5e-2;6.0e-1±5e-2,short_answer
"Does the following measurement agree with the known value of 0.026 kJ at the 90 % confidence level?<br>0.024 ± 0.006 kJ, n = 15",Yes;yes;Y;y,short_answer
"Calculate the 50 % confidence interval for the following measurement.<br>0.010 ± 0.002 mol, n = 8<br>Use the ± symbol in your answer.",0.0100 ± 0.0005;0.0100±0.0005;1.00e-2 ± 5e-4;1.00e-2±5e-4,short_answer
"Calculate the 99.9 % confidence interval for the following measurement.<br>0.58 ± 0.16 mmHg, n = 8<br>Use the ± symbol in your answer.",0.6 ± 0.3;0.6±0.3;6e-1 ± 3e-1;6e-1±3e-1,short_answer
"Is the value 1.2e4 Torr in the 99.9 % confidence interval for the following measurement?<br>2.7e3 ± 1.0e3 Torr, n = 3",Yes;yes;Y;y,short_answer
"Calculate the 99 % confidence interval for the following measurement.<br>7 ± 3 N, n = 120<br>Use the ± symbol in your answer.",7.0 ± 0.7;7.0±0.7;7.0e0 ± 7e-1;7.0e0±7e-1,short_answer
"Calculate the 50 % confidence interval for the following measurement.<br>2.7 ± 0.9 h, n = 25<br>Use the ± symbol in your answer.",2.70 ± 0.12;2.70±0.12;2.70e0 ± 1.2e-1;2.70e0±1.2e-1,short_answer
"Does the following measurement agree with the known value of 6500 atm at the 99 % confidence level?<br>6.3e3 ± 3e2 atm, n = 20",No;no;N;n,short_answer
"Does the following measurement agree with the known value of 0.03 kPa at the 95 % confidence level?<br>0.041 ± 0.011 kPa, n = 3",Yes;yes;Y;y,short_answer
"Calculate the 95 % confidence interval for the following measurement.<br>0.6 ± 0.2 cal, n = 9<br>Use the ± symbol in your answer.",0.6 ± 0.2;0.6±0.2;6e-1 ± 2e-1;6e-1±2e-1,short_answer
"Is the value 440 kcal in the 99.9 % confidence interval for the following measurement?<br>490 ± 150 kcal, n = 60",Yes;yes;Y;y,short_answer
"Is the value 2.2 W in the 99 % confidence interval for the following measurement?<br>1.8 ± 0.8 W, n = 25",No;no;N;n,short_answer
"Is the value 36.9 ms in the 95 % confidence interval for the following measurement?<br>37.9 ± 1.5 ms, n = 8",Yes;yes;Y;y,short_answer
"Is the value 16 kcal in the 90 % confidence interval for the following measurement?<br>14 ± 3 kcal, n = 20",No;no;N;n,short_answer
"Calculate the 95 % confidence interval for the following measurement.<br>0.033 ± 0.011 mol, n = 30<br>Use the ± symbol in your answer.",0.033 ± 0.004;0.033±0.004;3.3e-2 ± 4e-3;3.3e-2±4e-3,short_answer
"Calculate the 90 % confidence interval for the following measurement.<br>0.035 ± 0.007 J, n = 15<br>Use the ± symbol in your answer.",0.035 ± 0.003;0.035±0.003;3.5e-2 ± 3e-3;3.5e-2±3e-3,short_answer
"Calculate the 99 % confidence interval for the following measurement.<br>3.4e3 ± 1.4e3 M, n = 20<br>Use the ± symbol in your answer.",3400 ± 900;3400±900;3.4e3 ± 9e2;3.4e3±9e2,short_answer
"Calculate the 99.9 % confidence interval for the following measurement.<br>14.7 ± 1.5 bar, n = 120<br>Use the ± symbol in your answer.",14.7 ± 0.5;14.7±0.5;1.47e1 ± 5e-1;1.47e1±5e-1,short_answer
"Calculate the 90 % confidence interval for the following measurement.<br>2.7 ± 0.3 N, n = 4<br>Use the ± symbol in your answer.",2.7 ± 0.4;2.7±0.4;2.7e0 ± 4e-1;2.7e0±4e-1,short_answer
"Is the value 5400 N in the 99.9 % confidence interval for the following measurement?<br>4.8e3 ± 1.3e3 N, n = 25",Yes;yes;Y;y,short_answer
"Calculate the 99 % confidence interval for the following measurement.<br>6e3 ± 3e3 nm, n = 40<br>Use the ± symbol in your answer.",6.0e3 ± 1300;6.0e3±1300;6.0e3 ± 1.3e3;6.0e3±1.3e3,short_answer
"Does the following measurement agree with the known value of 1.24 h at the 50 % confidence level?<br>1.22 ± 0.14 h, n = 9",Yes;yes;Y;y,short_answer
"Does the following measurement agree with the known value of 9.6 V at the 99.9 % confidence level?<br>10.4 ± 1.7 V, n = 60",No;no;N;n,short_answer
"Calculate the 99 % confidence interval for the following measurement.<br>0.58 ± 0.08 mA, n = 60<br>Use the ± symbol in your answer.",0.58 ± 0.03;0.58±0.03;5.8e-1 ± 3e-2;5.8e-1±3e-2,short_answer
"Is the value 230 kJ in the 99 % confidence interval for the following measurement?<br>190 ± 40 kJ, n = 7",Yes;yes;Y;y,short_answer
"Does the following measurement agree with the known value of 150 mbar at the 50 % confidence level?<br>160 ± 30 mbar, n = 8",No;no;N;n,short_answer
"Is the value 1.0e2 L in the 95 % confidence interval for the following measurement?<br>130 ± 40 L, n = 8",No;no;N;n,short_answer
"Calculate the 50 % confidence interval for the following measurement.<br>188 ± 7 kV, n = 120<br>Use the ± symbol in your answer.",188.0 ± 0.4;188.0±0.4;1.880e2 ± 4e-1;1.880e2±4e-1,short_answer
"Is the value 236 Torr in the 99.9 % confidence interval for the following measurement?<br>231 ± 19 Torr, n = 120",Yes;yes;Y;y,short_answer
"Is the value 0.2 ms in the 99.9 % confidence interval for the following measurement?<br>0.036 ± 0.011 ms, n = 3",Yes;yes;Y;y,short_answer
"Calculate the 95 % confidence interval for the following measurement.<br>0.055 ± 0.018 g, n = 9<br>Use the ± symbol in your answer.",0.055 ± 0.014;0.055±0.014;5.5e-2 ± 1.4e-2;5.5e-2±1.4e-2,short_answer
"Does the following measurement agree with the known value of 500 nm at the 99.9 % confidence level?<br>600 ± 200 nm, n = 20",Yes;yes;Y;y,short_answer
"Calculate the 90 % confidence interval for the following measurement.<br>1.4e3 ± 2e2 kV, n = 8<br>Use the ± symbol in your answer.",1.40e3 ± 130;1.40e3±130;1.40e3 ± 1.3e2;1.40e3±1.3e2,short_answer
"Calculate the 99 % confidence interval for the following measurement.<br>11.4 ± 1.8 L, n = 6<br>Use the ± symbol in your answer.",11 ± 3;11±3;1.1e1 ± 3e0;1.1e1±3e0,short_answer
"Calculate the 95 % confidence interval for the following measurement.<br>1.65e3 ± 1.3e2 kPa, n = 40<br>Use the ± symbol in your answer.",1650 ± 40;1650±40;1.65e3 ± 4e1;1.65e3±4e1,short_answer
"Does the following measurement agree with the known value of 101 kPa at the 50 % confidence level?<br>101 ± 6 kPa, n = 120",Yes;yes;Y;y,short_answer
"Is the value 0.11 W in the 90 % confidence interval for the following measurement?<br>0.16 ± 0.05 W, n = 4",Yes;yes;Y;y,short_answer
"Calculate the 99.9 % confidence interval for the following measurement.<br>80 ± 30 ns, n = 25<br>Use the ± symbol in your answer.",80 ± 20;80±20;8e1 ± 2e1;8e1±2e1,short_answer
"Is the value 3600 mA in the 50 % confidence interval for the following measurement?<br>3.5e3 ± 5e2 mA, n = 15",No;no;N;n,short_answer
"Does the following measurement agree with the known value of 3.3 kcal at the 95 % confidence level?<br>3.6 ± 1.0 kcal, n = 40",No;no;N;n,short_answer
"Does the following measurement agree with the known value of 0.25 Pa at the 50 % confidence level?<br>0.27 ± 0.09 Pa, n = 7",No;no;N;n,short_answer
"Calculate the 95 % confidence interval for the following measurement.<br>1.88e3 ± 1.1e2 ns, n = 8<br>Use the ± symbol in your answer.",1880 ± 90;1880±90;1.88e3 ± 9e1;1.88e3±9e1,short_answer
"Is the value 0.10 mL in the 95 % confidence interval for the following measurement?<br>0.12 ± 0.02 mL, n = 9",Yes;yes;Y;y,short_answer
"Is the value 4.43 kPa in the 95 % confidence interval for the following measurement?<br>4.47 ± 0.05 kPa, n = 6",Yes;yes;Y;y,short_answer
"Calculate the 95 % confidence interval for the following measurement.<br>405 ± 15 W, n = 5<br>Use the ± symbol in your answer.",410 ± 20;410±20;4.1e2 ± 2e1;4.1e2±2e1,short_answer
"Calculate the 95 % confidence interval for the following measurement.<br>0.5 ± 0.3 Pa, n = 60<br>Use the ± symbol in your answer.",0.50 ± 0.08;0.50±0.08;5.0e-1 ± 8e-2;5.0e-1±8e-2,short_answer
"Calculate the 99 % confidence interval for the following measurement.<br>0.022 ± 0.004 km, n = 10<br>Use the ± symbol in your answer.",0.022 ± 0.004;0.022±0.004;2.2e-2 ± 4e-3;2.2e-2±4e-3,short_answer
"Calculate the 99 % confidence interval for the following measurement.<br>110 ± 30 bar, n = 9<br>Use the ± symbol in your answer.",110 ± 30;110±30;1.1e2 ± 3e1;1.1e2±3e1,short_answer
"Calculate the 99 % confidence interval for the following measurement.<br>60 ± 20 km, n = 10<br>Use the ± symbol in your answer.",60 ± 20;60±20;6e1 ± 2e1;6e1±2e1,short_answer
"Is the value 1.90e3 ns in the 50 % confidence interval for the following measurement?<br>1.89e3 ± 4e1 ns, n = 10",No;no;N;n,short_answer
"Does the following measurement agree with the known value of 480 atm at the 99.9 % confidence level?<br>430 ± 1.0e2 atm, n = 60",No;no;N;n,short_answer
"Does the following measurement agree with the known value of 0.6 W at the 99 % confidence level?<br>0.86 ± 0.12 W, n = 4",Yes;yes;Y;y,short_answer
"Calculate the 90 % confidence interval for the following measurement.<br>1.0e3 ± 200 kV, n = 6<br>Use the ± symbol in your answer.",1.0e3 ± 200;1.0e3±200;1.0e3 ± 2e2;1.0e3±2e2,short_answer
"Calculate the 99 % confidence interval for the following measurement.<br>700 ± 200 Pa, n = 60<br>Use the ± symbol in your answer.",7.0e2 ± 70;7.0e2±70;7.0e2 ± 7e1;7.0e2±7e1,short_answer
"Calculate the 50 % confidence interval for the following measurement.<br>6.3e3 ± 1.4e3 mA, n = 10<br>Use the ± symbol in your answer.",6300 ± 300;6300±300;6.3e3 ± 3e2;6.3e3±3e2,short_answer
"Does the following measurement agree with the known value of 0.32 kJ at the 90 % confidence level?<br>0.30 ± 0.08 kJ, n = 40",No;no;N;n,short_answer
"Is the value 600 mM in the 99.9 % confidence interval for the following measurement?<br>800 ± 300 mM, n = 30",No;no;N;n,short_answer
"Is the value 2500 ms in the 99.9 % confidence interval for the following measurement?<br>2.9e3 ± 3e2 ms, n = 10",Yes;yes;Y;y,short_answer
"Calculate the 50 % confidence interval for the following measurement.<br>37 ± 17 kg, n = 9<br>Use the ± symbol in your answer.",37 ± 4;37±4;3.7e1 ± 4e0;3.7e1±4e0,short_answer
"Does the following measurement agree with the known value of -400 nm at the 99.9 % confidence level?<br>140 ± 70 nm, n = 4",No;no;N;n,short_answer
"Calculate the 90 % confidence interval for the following measurement.<br>2.2 ± 1.0 kcal, n = 6<br>Use the ± symbol in your answer.",2.2 ± 0.8;2.2±0.8;2.2e0 ± 8e-1;2.2e0±8e-1,short_answer
"Calculate the 95 % confidence interval for the following measurement.<br>22 ± 6 atm, n = 20<br>Use the ± symbol in your answer.",22 ± 3;22±3;2.2e1 ± 3e0;2.2e1±3e0,short_answer
"Does the following measurement agree with the known value of 320 nm at the 90 % confidence level?<br>310 ± 30 nm, n = 25",No;no;N;n,short_answer
"Does the following measurement agree with the known value of 3.9 mol at the 95 % confidence level?<br>4.0 ± 0.4 mol, n = 25",Yes;yes;Y;y,short_answer
"Is the value -800 ms in the 99 % confidence interval for the following measurement?<br>1.4e3 ± 5e2 ms, n = 4",No;no;N;n,short_answer
"Does the following measurement agree with the known value of 7500 ns at the 95 % confidence level?<br>7.5e3 ± 2e2 ns, n = 30",Yes;yes;Y;y,short_answer
"Does the following measurement agree with the known value of 0.03 ns at the 99.9 % confidence level?<br>0.024 ± 0.002 ns, n = 5",Yes;yes;Y;y,short_answer
"Calculate the 99.9 % confidence interval for the following measurement.<br>3.1 ± 0.3 V, n = 15<br>Use the ± symbol in your answer.",3.1 ± 0.3;3.1±0.3;3.1e0 ± 3e-1;3.1e0±3e-1,short_answer
"Calculate the 99.9 % confidence interval for the following measurement.<br>2.5e3 ± 3e2 mA, n = 9<br>Use the ± symbol in your answer.",2500 ± 500;2500±500;2.5e3 ± 5e2;2.5e3±5e2,short_answer
"Calculate the 95 % confidence interval for the following measurement.<br>0.29 ± 0.12 N, n = 9<br>Use the ± symbol in your answer.",0.29 ± 0.09;0.29±0.09;2.9e-1 ± 9e-2;2.9e-1±9e-2,short_answer
"Calculate the 90 % confidence interval for the following measurement.<br>19 ± 9 m, n = 15<br>Use the ± symbol in your answer.",19 ± 4;19±4;1.9e1 ± 4e0;1.9e1±4e0,short_answer
"Does the following measurement agree with the known value of 0.004 K at the 99 % confidence level?<br>0.023 ± 0.007 K, n = 5",No;no;N;n,short_answer
"Is the value 0.42 M in the 95 % confidence interval for the following measurement?<br>0.44 ± 0.14 M, n = 60",Yes;yes;Y;y,short_answer
"Is the value 160 Hz in the 90 % confidence interval for the following measurement?<br>160 ± 40 Hz, n = 120",Yes;yes;Y;y,short_answer
"Is the value 290 yr in the 99 % confidence interval for the following measurement?<br>320 ± 20 yr, n = 5",Yes;yes;Y;y,short_answer
"Calculate the 95 % confidence interval for the following measurement.<br>1.3e3 ± 5e2 kg, n = 40<br>Use the ± symbol in your answer.",1300 ± 200;1300±200;1.3e3 ± 2e2;1.3e3±2e2,short_answer
"Calculate the 95 % confidence interval for the following measurement.<br>0.69 ± 0.15 V, n = 6<br>Use the ± symbol in your answer.",0.7 ± 0.2;0.7±0.2;7e-1 ± 2e-1;7e-1±2e-1,short_answer
"Is the value 500 m in the 90 % confidence interval for the following measurement?<br>600 ± 200 m, n = 25",No;no;N;n,short_answer
"Is the value 234 ns in the 95 % confidence interval for the following measurement?<br>240. ± 11 ns, n = 7",Yes;yes;Y;y,short_answer
"Is the value 40 L in the 95 % confidence interval for the following measurement?<br>53 ± 9 L, n = 3",Yes;yes;Y;y,short_answer
"Calculate the 99.9 % confidence interval for the following measurement.<br>36 ± 7 Hz, n = 7<br>Use the ± symbol in your answer.",40 ± 20;40±20;4e1 ± 2e1;4e1±2e1,short_answer
"Calculate the 99 % confidence interval for the following measurement.<br>14 ± 6 Hz, n = 3<br>Use the ± symbol in your answer.",10 ± 30;10±30;1e1 ± 3e1;1e1±3e1,short_answer
"Is the value 0.25 kcal in the 99.9 % confidence interval for the following measurement?<br>0.19 ± 0.04 kcal, n = 9",Yes;yes;Y;y,short_answer
"Is the value 0.018 kJ in the 95 % confidence interval for the following measurement?<br>0.016 ± 0.004 kJ, n = 15",Yes;yes;Y;y,short_answer
"Is the value 0.037 kJ in the 90 % confidence interval for the following measurement?<br>0.041 ± 0.004 kJ, n = 6",No;no;N;n,short_answer
"Calculate the 95 % confidence interval for the following measurement.<br>5.8 ± 1.7 mbar, n = 25<br>Use the ± symbol in your answer.",5.8 ± 0.7;5.8±0.7;5.8e0 ± 7e-1;5.8e0±7e-1,short_answer
"Is the value 0.029 kcal in the 95 % confidence interval for the following measurement?<br>0.027 ± 0.007 kcal, n = 60",No;no;N;n,short_answer
"Does the following measurement agree with the known value of 2.0e2 Torr at the 95 % confidence level?<br>185 ± 17 Torr, n = 6",Yes;yes;Y;y,short_answer
"Does the following measurement agree with the known value of 2.3 mol at the 95 % confidence level?<br>1.6 ± 0.7 mol, n = 10",No;no;N;n,short_answer
"Calculate the 99.9 % confidence interval for the following measurement.<br>0.047 ± 0.010 atm, n = 120<br>Use the ± symbol in your answer.",0.047 ± 0.003;0.047±0.003;4.7e-2 ± 3e-3;4.7e-2±3e-3,short_answer
"Is the value 4000 g in the 90 % confidence interval for the following measurement?<br>7e3 ± 3e3 g, n = 6",No;no;N;n,short_answer
"Calculate the 95 % confidence interval for the following measurement.<br>0.051 ± 0.005 ns, n = 40<br>Use the ± symbol in your answer.",0.051 ± 0.002;0.051±0.002;5.1e-2 ± 2e-3;5.1e-2±2e-3,short_answer
"Is the value 0.34 mol in the 99 % confidence interval for the following measurement?<br>0.42 ± 0.11 mol, n = 10",Yes;yes;Y;y,short_answer
"Calculate the 99.9 % confidence interval for the following measurement.<br>0.26 ± 0.03 A, n = 20<br>Use the ± symbol in your answer.",0.26 ± 0.03;0.26±0.03;2.6e-1 ± 3e-2;2.6e-1±3e-2,short_answer
"Calculate the 99.9 % confidence interval for the following measurement.<br>330 ± 120 m, n = 60<br>Use the ± symbol in your answer.",330 ± 50;330±50;3.3e2 ± 5e1;3.3e2±5e1,short_answer
"Calculate the 90 % confidence interval for the following measurement.<br>0.6 ± 0.2 Hz, n = 20<br>Use the ± symbol in your answer.",0.60 ± 0.08;0.60±0.08;6.0e-1 ± 8e-2;6.0e-1±8e-2,short_answer
"Does the following measurement agree with the known value of 0.012 mol at the 99 % confidence level?<br>0.015 ± 0.003 mol, n = 7",Yes;yes;Y;y,short_answer
"Does the following measurement agree with the known value of 14 atm at the 50 % confidence level?<br>16 ± 5 atm, n = 5",No;no;N;n,short_answer
"Is the value 0.31 kJ in the 90 % confidence interval for the following measurement?<br>0.30 ± 0.05 kJ, n = 40",Yes;yes;Y;y,short_answer
"Is the value 5 Pa in the 99.9 % confidence interval for the following measurement?<br>1.8 ± 0.3 Pa, n = 4",No;no;N;n,short_answer
"Calculate the 50 % confidence interval for the following measurement.<br>41 ± 13 Pa, n = 25<br>Use the ± symbol in your answer.",41 ± 2;41±2;4.1e1 ± 2e0;4.1e1±2e0,short_answer
"Does the following measurement agree with the known value of 60. Hz at the 50 % confidence level?<br>57 ± 13 Hz, n = 20",No;no;N;n,short_answer
"Calculate the 99.9 % confidence interval for the following measurement.<br>520 ± 140 cal, n = 6<br>Use the ± symbol in your answer.",500 ± 400;500±400;5e2 ± 4e2;5e2±4e2,short_answer
"Calculate the 95 % confidence interval for the following measurement.<br>0.62 ± 0.11 mol, n = 20<br>Use the ± symbol in your answer.",0.62 ± 0.05;0.62±0.05;6.2e-1 ± 5e-2;6.2e-1±5e-2,short_answer
"Calculate the 99 % confidence interval for the following measurement.<br>490 ± 1.0e2 h, n = 60<br>Use the ± symbol in your answer.",490 ± 30;490±30;4.9e2 ± 3e1;4.9e2±3e1,short_answer
"Calculate the 99.9 % confidence interval for the following measurement.<br>860 ± 170 kg, n = 9<br>Use the ± symbol in your answer.",900 ± 300;900±300;9e2 ± 3e2;9e2±3e2,short_answer
"Is the value 1.87 kg in the 99 % confidence interval for the following measurement?<br>1.79 ± 0.09 kg, n = 10",Yes;yes;Y;y,short_answer
"Does the following measurement agree with the known value of 1.0e2 J at the 50 % confidence level?<br>90 ± 30 J, n = 9",No;no;N;n,short_answer
"Does the following measurement agree with the known value of -0.01 V at the 99 % confidence level?<br>0.012 ± 0.003 V, n = 3",No;no;N;n,short_answer
